,days,dow,rank,daily,theaters,special events
0,2017-12-08,Friday,5,1861358.0,1200,nan
1,2017-12-20,Wednesday,2,7208112.0,3765,nan
2,2017-12-21,Thursday,2,7536497.0,3765,nan
3,2017-12-22,Friday,2,12353864.0,3765,nan
4,2017-12-23,Saturday,2,14765631.0,3765,nan
5,2017-12-24,Sunday,2,9049833.0,3765,nan
6,2017-12-25,Monday,2,19138553.0,3765,Christmas Day
7,2017-12-26,Tuesday,2,17073421.0,3765,nan
8,2017-12-27,Wednesday,2,15122619.0,3765,nan
9,2017-12-28,Thursday,2,14841305.0,3765,nan
10,2017-12-29,Friday,2,17663293.0,3765,nan
11,2017-12-30,Saturday,2,19398126.0,3765,nan
12,2017-12-31,Sunday,2,12989945.0,3765,New Year's Eve
13,2018-01-01,Monday,1,16222389.0,3765,New Year's Day
14,2018-01-02,Tuesday,1,10206952.0,3765,nan
15,2018-01-03,Wednesday,1,6918854.0,3765,nan
16,2018-01-04,Thursday,1,6021914.0,3765,nan
17,2018-01-05,Friday,2,10748632.0,3801,nan
18,2018-01-06,Saturday,1,15821094.0,3801,nan
19,2018-01-07,Sunday,1,10663927.0,3801,nan
20,2018-01-08,Monday,1,2668774.0,3801,nan
21,2018-01-09,Tuesday,1,3544150.0,3801,nan
22,2018-01-10,Wednesday,1,2186086.0,3801,nan
23,2018-01-11,Thursday,1,2130580.0,3801,nan
24,2018-01-12,Friday,1,6092687.0,3849,nan
25,2018-01-13,Saturday,1,11959718.0,3849,nan
26,2018-01-14,Sunday,1,10049567.0,3849,nan
27,2018-01-15,Monday,1,7074723.0,3849,MLK Day
28,2018-01-16,Tuesday,1,2417425.0,3849,nan
29,2018-01-17,Wednesday,1,1641850.0,3849,nan
30,2018-01-18,Thursday,2,1573269.0,3849,nan
31,2018-01-19,Friday,3,4856136.0,3704,nan
32,2018-01-20,Saturday,1,9482066.0,3704,nan
33,2018-01-21,Sunday,1,5166968.0,3704,nan
34,2018-01-22,Monday,3,1205916.0,3704,nan
35,2018-01-23,Tuesday,2,1765503.0,3704,nan
36,2018-01-24,Wednesday,3,1115329.0,3704,nan
37,2018-01-25,Thursday,2,1120137.0,3704,nan
38,2018-01-26,Friday,2,3778181.0,3553,nan
39,2018-01-27,Saturday,2,7631622.0,3553,nan
40,2018-01-28,Sunday,2,4735071.0,3553,nan
41,2018-01-29,Monday,3,907451.0,3553,nan
42,2018-01-30,Tuesday,2,1239345.0,3553,nan
43,2018-01-31,Wednesday,2,846682.0,3553,nan
44,2018-02-01,Thursday,2,847197.0,3553,nan
45,2018-02-02,Friday,3,2873768.0,3352,nan
46,2018-02-03,Saturday,1,5959033.0,3352,nan
47,2018-02-04,Sunday,1,2097421.0,3352,nan
48,2018-02-05,Monday,1,760867.0,3352,nan
49,2018-02-06,Tuesday,2,1014487.0,3352,nan
50,2018-02-07,Wednesday,1,755162.0,3352,nan
51,2018-02-08,Thursday,1,728381.0,3352,nan
52,2018-02-09,Friday,4,2218093.0,3136,PyeongChang Olympics
53,2018-02-10,Saturday,4,4810359.0,3136,PyeongChang Olympics
54,2018-02-11,Sunday,4,2994892.0,3136,PyeongChang Olympics
55,2018-02-12,Monday,4,730198.0,3136,PyeongChang Olympics
56,2018-02-13,Tuesday,4,825343.0,3136,PyeongChang Olympics
57,2018-02-14,Wednesday,4,1666242.0,3136,PyeongChang Olympics
58,2018-02-15,Thursday,4,601567.0,3136,PyeongChang Olympics
59,2018-02-16,Friday,5,1866306.0,2800,PyeongChang Olympics
60,2018-02-17,Saturday,4,3365539.0,2800,PyeongChang Olympics
61,2018-02-18,Sunday,4,2706125.0,2800,PyeongChang Olympics
62,2018-02-19,Monday,4,2076936.0,2800,Presidents' Day-PyeongChang Olympics
63,2018-02-20,Tuesday,5,803356.0,2800,PyeongChang Olympics
64,2018-02-21,Wednesday,5,558032.0,2800,PyeongChang Olympics
65,2018-02-22,Thursday,4,579356.0,2800,PyeongChang Olympics
66,2018-02-23,Friday,6,1346038.0,2519,PyeongChang Olympics
67,2018-02-24,Saturday,6,2659526.0,2519,PyeongChang Olympics
68,2018-02-25,Sunday,6,1644933.0,2519,PyeongChang Olympics
69,2018-02-26,Monday,6,310732.0,2519,nan
70,2018-02-27,Tuesday,6,452614.0,2519,nan
71,2018-02-28,Wednesday,7,327933.0,2519,nan
72,2018-03-01,Thursday,7,325362.0,2519,nan
73,2018-03-02,Friday,8,1040793.0,2313,nan
74,2018-03-03,Saturday,7,2164741.0,2313,nan
75,2018-03-04,Sunday,7,1232556.0,2313,nan
76,2018-03-05,Monday,8,309140.0,2313,nan
77,2018-03-06,Tuesday,7,443201.0,2313,nan
78,2018-03-07,Wednesday,8,326045.0,2313,nan
79,2018-03-08,Thursday,7,290191.0,2313,nan
80,2018-03-09,Friday,11,666672.0,2157,nan
81,2018-03-10,Saturday,9,1285810.0,2157,nan
82,2018-03-11,Sunday,10,789762.0,2157,nan
83,2018-03-12,Monday,9,316748.0,2157,nan
84,2018-03-13,Tuesday,10,425645.0,2157,nan
85,2018-03-14,Wednesday,9,330084.0,2157,nan
86,2018-03-15,Thursday,9,300857.0,2157,nan
87,2018-03-16,Friday,13,461640.0,1556,nan
88,2018-03-17,Saturday,11,738104.0,1556,nan
89,2018-03-18,Sunday,12,422761.0,1556,nan
90,2018-03-19,Monday,14,138809.0,1556,nan
91,2018-03-20,Tuesday,13,171192.0,1556,nan
92,2018-03-21,Wednesday,15,134165.0,1556,nan
93,2018-03-22,Thursday,13,128181.0,1556,nan
94,2018-03-23,Friday,19,213195.0,1022,nan
95,2018-03-24,Saturday,18,392843.0,1022,nan
96,2018-03-25,Sunday,20,241668.0,1022,nan
97,2018-03-26,Monday,21,100129.0,1022,nan
98,2018-03-27,Tuesday,19,127659.0,1022,nan
99,2018-03-28,Wednesday,17,109364.0,1022,nan
100,2018-03-29,Thursday,19,87431.0,1022,nan
101,2018-03-30,Friday,19,250695.0,783,nan
102,2018-03-31,Saturday,21,254662.0,783,nan
103,2018-04-01,Sunday,21,173360.0,783,Easter Sunday
104,2018-04-02,Monday,20,112355.0,783,nan
105,2018-04-03,Tuesday,19,114659.0,783,nan
106,2018-04-04,Wednesday,21,111746.0,783,nan
107,2018-04-05,Thursday,18,102877.0,783,nan
108,2018-04-06,Friday,21,123057.0,478,nan
109,2018-04-07,Saturday,20,197787.0,478,nan
110,2018-04-08,Sunday,22,120172.0,478,nan
111,2018-04-09,Monday,20,28816.0,478,nan
112,2018-04-10,Tuesday,22,33990.0,478,nan
113,2018-04-11,Wednesday,26,25385.0,478,nan
114,2018-04-12,Thursday,24,24530.0,478,nan
115,2018-04-13,Friday,26,43601.0,183,nan
116,2018-04-14,Saturday,28,89339.0,183,nan
117,2018-04-15,Sunday,27,53714.0,183,nan
118,2018-04-16,Monday,30,12264.0,183,nan
119,2018-04-17,Tuesday,30,14871.0,183,nan
120,2018-04-18,Wednesday,28,14309.0,183,nan
121,2018-04-19,Thursday,29,12297.0,183,nan
122,2018-04-20,Friday,32,30664.0,175,nan
123,2018-04-21,Saturday,31,62133.0,175,nan
124,2018-04-22,Sunday,32,36279.0,175,nan
125,2018-04-23,Monday,33,8029.0,175,nan
126,2018-04-24,Tuesday,33,10311.0,175,nan
127,2018-04-25,Wednesday,34,8126.0,175,nan
128,2018-04-26,Thursday,30,12097.0,175,nan
129,2018-04-27,Friday,34,19802.0,140,nan
130,2018-04-28,Saturday,34,39484.0,140,nan
131,2018-04-29,Sunday,33,27165.0,140,nan
132,2018-04-30,Monday,34,6370.0,140,nan
133,2018-05-01,Tuesday,36,7384.0,140,nan
134,2018-05-02,Wednesday,36,5990.0,140,nan
135,2018-05-03,Thursday,34,6742.0,140,nan
136,2018-05-04,Friday,38,17605.0,118,nan
137,2018-05-05,Saturday,34,31861.0,118,nan
138,2018-05-06,Sunday,36,18624.0,118,nan
139,2018-05-07,Monday,39,4103.0,118,nan
140,2018-05-08,Tuesday,41,4839.0,118,nan
141,2018-05-09,Wednesday,39,4701.0,118,nan
142,2018-05-10,Thursday,39,5125.0,118,nan
143,2018-05-11,Friday,42,10900.0,98,nan
144,2018-05-12,Saturday,39,21399.0,98,nan
145,2018-05-13,Sunday,39,17342.0,98,nan
146,2018-05-14,Monday,43,3681.0,98,nan
147,2018-05-15,Tuesday,45,3999.0,98,nan
148,2018-05-16,Wednesday,44,3970.0,98,nan
149,2018-05-17,Thursday,45,4153.0,98,nan
150,2018-05-18,Friday,41,7779.0,67,nan
151,2018-05-19,Saturday,41,13218.0,67,nan
152,2018-05-20,Sunday,41,9612.0,67,nan
153,2018-05-21,Monday,44,2707.0,67,nan
154,2018-05-22,Tuesday,46,2954.0,67,nan
155,2018-05-23,Wednesday,43,2793.0,67,nan
156,2018-05-24,Thursday,41,3719.0,67,nan
157,2018-05-25,Friday,41,4590.0,36,nan
158,2018-05-26,Saturday,40,8659.0,36,nan
159,2018-05-27,Sunday,40,8246.0,36,nan
160,2018-05-28,Monday,48,6535.0,36,Memorial Day
161,2018-05-29,Tuesday,44,1987.0,36,nan
162,2018-05-30,Wednesday,44,2093.0,36,nan
163,2018-05-31,Thursday,45,2485.0,36,nan
